id,age,sex,What is your sex?-TEXT,ori,What is your sexual orientation?-TEXT,asian,black,hispanic,native,hawaii,white,other,preferno,language,zip,educ,momeduc,dadeduc,poli,eatmeat,oftmeat,likemeat,goodappear,ethic,environ,goodhealth,partner,cost,avail,taste,badappear,badhealth,percentmeat,percentveg,percentvegan,percentother,compare_point,accurate,admirable,alert,ambitious,amiable,amusing,attentive,capable,cautious,cheerful,clean-cut,clever,competent,composed,confident,considerate,constructive,cool-headed,cooperative,cordial,courteous,cultured,curious,decent,dependable,direct,disciplined,educated,emotional,energetic,enthusiastic,ethical,forgiving,good,grateful,happy,healthy,helpful,honest,honorable,hopeful,humorous,independent,inquisitive,intellectual,kind,lighthearted,likable,logical,mathematical,mature,modest,moral,observant,optimistic,original,outgoing,outstanding,passionate,patient,persistent,persuasive,philosophical,pleasant,positive,practical,proficient,progressive,prompt,punctual,purposeful,rational,refined,relaxed,reliable,responsible,righteous,sensible,skillful,sophisticated,strong-minded,studious,tactful,talkative,tender,thorough,thoughtful,tolerant,tough,trustful,trusting,truthful,understanding,venturesome,well-mannered,wellread,well-spoken,wholesome,witty,absent-minded,abusive,aggressive,aimless,angry,authoritative,bad,bashful,belligerent,boastful,boring,bossy,bragging,careless,cold-hearted,conceited,cruel,cunning,cynical,disagreeable,disturbed,dominating,egotistical,fearful,finicky,foolish,frivolous,frustrated,gloomy,gossipy,greedy,grouchy,gullible,high-strung,hostile,hypochondriac,ill-mannered,ill-tempered,impolite,indifferent,inhibited,insolent,insulting,irresponsible,irritating,jealous,jumpy,lackingimagination,loud-mouthed,maladjusted,malicious,materialistic,meddlesome,mediocre,melancholy,messy,misfit,moody,naive,narrow-minded,nosey,obnoxious,overconfident,pessimistic,petty,phony,possessive,prejudiced,profane,quarrelsome,radical,rash,rebellious,rigid,rude,sad,scheming,scolding,selfish,shallow,short-tempered,showy,shrewd,smug,solemn,spiteful,squeamish,stingy,strict,superficial,superstitious,theatrical,timid,troublesome,underhanded,unreasonable,unreliable,wasteful,weak,wishy-washy,feeltired,feelnervous,needcalm,feelhopeless,feelrestless,sitstill,feeldepressed,nocheer,feeleffort,feelworthless,last30,unablework,nodays,seeprofess,physicalhealth,tip_extrovert,tip_critical,tip_dependable,tip_anxious,tip_open,tip_reserved,tip_sympathetic,tip_disorganized,tip_calm,tip_conventional,oft_drink,typ_drinks,oft_six,cutback,criticized,feltguilty,steadynerves,K10,tip_reservedR,tip_criticalR,tip_disorgR,tip_anxR,tip_convenR,TIPI_Total,TIPI_Extroversion,TIPI_Agreeableness,TIPI_Conscientiousness,TIPI_EmoStab,TIPI_Openness,oftdrink,typdrink,oftsix,AUDITC,cutbk,critic,guilty,nerves,CAGE
R_0lAAOHLJI7KKGeR,24,1,,1,,,,,,,1,,,English,72712,5,3,3,4,1,3,5,3,0,0,4,0,5,4,10,1,1,90,10,0,0,"Russellville, Arkansas",6,5,6,6,5,6,7,6,5,6,6,7,7,5,7,6,6,5,6,5,5,6,6,5,6,6,6,7,5,6,6,6,3,7,6,6,5,5,6,6,7,6,5,7,7,7,5,6,7,5,6,3,6,5,6,5,3,7,6,5,6,6,6,6,5,7,6,5,6,6,6,7,6,6,7,7,5,6,6,6,6,7,6,5,5,5,6,7,5,6,5,6,6,5,6,7,6,5,6,1,1,1,3,1,5,1,1,1,1,1,1,3,1,1,4,1,5,5,3,2,6,5,1,5,1,5,1,1,2,1,1,1,3,1,1,1,1,1,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,3,1,2,1,1,1,6,5,1,1,3,1,6,1,1,1,1,2,1,1,1,1,1,2,1,2,7,5,1,1,1,1,5,1,5,5,3,1,1,1,1,1,1,2,4,4,5,5,4,5,4,5,4,5,5,0,0,0,4,5,2,6,2,5,6,6,2,7,4,3,3,3,1,2,1,2,45,2,6,6,6,4,53,7,12,12,13,9,2,2,2,6,0,1,0,1,2
R_2wuxLHdMUsf6Tjp,26,1,,1,,1,,,,,,,,English,93033,5,5,4,2,1,5,5,,,,,,,,,,,,,,,Oxnard,5,5,3,1,6,5,5,5,5,2,2,5,5,5,2,6,6,6,5,5,6,5,6,5,3,3,2,6,3,2,2,6,6,5,6,3,2,3,3,2,2,6,4,6,6,5,6,4,6,6,3,6,6,5,3,5,2,2,2,6,2,2,6,6,4,3,5,6,5,6,2,6,3,6,4,3,2,5,4,2,5,6,3,2,3,3,5,6,3,2,4,6,6,2,6,6,2,3,6,2,2,2,6,2,2,2,2,2,2,6,2,2,5,3,2,2,3,6,3,4,1,2,4,3,3,5,2,6,2,2,3,3,2,2,2,2,2,2,7,6,2,2,6,2,2,3,2,2,5,2,2,2,6,7,6,2,3,5,2,3,3,2,7,2,2,2,2,2,2,4,2,3,3,2,6,2,2,2,3,2,2,4,2,5,2,3,3,2,2,2,2,6,2,2,3,5,2,5,5,3,4,5,3,4,4,3,4,3,3,5,0,0,0,5,2,3,4,3,5,6,4,5,6,2,4,3,4,1,1,1,2,36,2,5,3,5,6,42,4,9,7,11,11,3,2,3,8,0,0,0,1,1
R_21vngsa9OcBhjoW,33,1,,1,,,,,,,1,,,English,83703,5,4,3,1,1,3,4,2,0,0,2,9,9,0,0,0,0,80,20,0,0,Boise,5,4,4,3,5,3,6,3,3,5,2,4,5,6,4,5,4,6,4,5,5,3,6,4,6,6,4,5,2,3,2,6,6,4,4,6,3,4,6,4,3,5,5,6,5,5,4,5,6,5,4,4,5,6,6,5,2,4,5,4,3,2,6,5,5,4,5,5,5,5,4,6,2,7,6,4,4,5,3,2,4,3,4,3,3,5,6,6,4,6,5,6,4,3,3,3,4,4,4,3,1,1,3,1,1,1,4,2,2,3,2,2,2,2,2,1,4,4,2,1,1,1,2,2,2,3,1,3,2,2,2,3,1,1,2,2,1,1,4,2,2,1,2,2,2,1,1,1,1,1,2,1,3,4,4,4,1,4,1,2,3,2,2,2,1,2,1,4,1,4,2,3,2,1,4,2,1,2,2,1,2,4,1,5,1,2,2,1,2,4,2,3,2,1,1,2,2,3,1,4,5,5,5,5,5,5,5,4,5,5,0,0,0,5,3,1,5,2,5,4,5,3,7,2,4,2,2,2,2,2,2,48,4,7,5,6,6,53,7,12,10,13,11,3,1,1,5,1,1,1,1,4
R_1K1IKTOcH2LySrC,26,1,,1,,,,,,,1,,,English,41042,5,7,7,1,1,5,5,,,,,,,,,,,,,,,Cincinnati,7,7,7,2,7,7,7,7,5,7,2,7,6,7,7,7,6,6,6,5,7,7,7,7,7,7,2,7,1,6,7,7,6,7,7,5,5,7,6,6,7,7,7,7,7,7,1,7,7,3,6,7,2,7,3,7,3,4,6,3,5,7,7,7,7,7,6,7,1,2,7,7,6,7,1,5,2,6,7,7,7,7,5,3,6,7,7,7,1,5,6,4,7,5,7,7,7,1,7,7,1,1,7,5,1,1,5,5,5,1,1,1,7,1,1,1,6,7,1,5,1,6,1,1,6,7,7,7,1,1,7,1,2,1,1,1,1,1,7,4,1,1,7,1,1,2,1,5,7,1,1,1,2,7,7,4,7,6,1,1,5,7,7,1,1,6,1,7,1,7,5,6,1,1,5,6,1,7,1,1,6,6,5,6,1,6,5,2,1,1,5,3,6,1,5,7,1,1,1,3,4,4,4,3,3,4,4,4,3,5,0,2,0,4,5,1,1,4,7,7,7,7,7,1,4,3,4,1,1,1,2,36,1,7,1,4,7,47,6,14,2,11,14,3,2,3,8,0,0,0,1,1
R_1OkNd8EmA0yEab4,25,2,,1,,1,,,,,,,,English,44870,7,5,7,1,1,3,2,0,4,3,0,0,6,5,7,0,7,90,10,0,0,San Jose,6,4,5,4,3,4,6,6,5,3,5,6,6,6,2,5,5,3,4,5,5,6,6,6,5,3,6,7,6,3,4,6,3,5,6,6,2,5,6,6,5,6,7,6,6,4,3,6,6,2,6,5,6,7,2,6,2,5,6,6,5,6,3,4,4,5,5,6,5,6,6,6,6,3,6,6,2,6,6,6,5,6,6,2,3,6,7,7,2,6,4,6,5,5,6,6,6,2,5,2,2,5,2,2,2,2,3,2,6,2,4,5,3,3,5,2,5,6,2,2,3,2,3,4,2,5,4,2,3,3,5,2,2,2,2,3,2,5,5,4,4,2,2,2,5,4,1,4,2,2,6,1,2,3,1,2,2,2,3,2,2,5,6,4,2,5,4,2,5,2,5,2,3,2,4,5,4,2,2,6,5,4,2,5,2,2,2,3,3,3,5,5,2,4,2,4,4,2,3,3,3,4,4,4,4,5,5,4,4,6,0,5,0,5,3,5,6,5,6,6,5,1,5,2,2,1,2,2,2,2,2,40,2,3,7,3,6,46,5,8,13,8,12,1,0,1,2,1,1,1,1,4
R_31tvQQBUEAqiIHl,38,2,,1,,,,,,,1,,,English,64855,6,4,3,5,1,5,5,,,,,,,,,,,,,,,Webb City,6,6,1,1,1,1,2,4,7,1,5,2,3,5,1,6,1,3,6,6,6,1,1,6,7,1,6,4,7,1,1,7,4,5,6,4,3,6,7,7,4,1,1,1,3,5,4,4,7,5,6,7,7,5,3,1,1,1,1,6,5,2,2,4,4,7,4,1,6,5,5,7,1,3,7,7,7,7,2,1,1,3,4,1,6,5,5,1,1,4,4,6,5,4,5,1,1,7,1,1,1,1,1,1,1,1,7,1,1,6,1,1,1,1,1,1,1,4,1,1,1,1,7,3,1,1,5,2,4,1,2,6,1,1,2,1,1,1,2,5,1,1,1,1,2,1,6,1,1,1,1,1,4,5,1,1,5,5,5,4,1,1,4,5,1,1,1,1,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,5,1,4,2,3,1,1,1,7,1,1,1,1,1,1,1,2,2,2,3,2,2,3,4,2,5,4,0,10,0,4,1,2,7,7,1,7,6,1,4,7,1,,,2,2,2,2,27,1,6,7,1,1,35,2,12,14,5,2,0,,,,1,1,1,1,4
R_NXryyyt0nTla9ON,33,1,,1,,,,,,,1,,,English,29672,5,7,7,2,1,4,5,4,1,1,5,0,9,8,8,4,5,100,0,0,0,"Clemson, South Carolina ",4,4,5,3,6,6,6,5,6,6,5,5,4,5,5,6,5,5,6,6,6,4,6,6,4,3,4,4,3,6,5,6,6,6,5,6,6,6,6,6,6,6,5,6,5,6,6,6,4,3,3,6,6,5,6,5,3,4,5,5,4,4,4,5,6,6,3,5,2,2,4,6,3,6,4,5,4,6,4,4,5,6,5,5,6,3,6,4,4,6,6,6,6,3,6,4,4,6,6,2,2,2,4,2,3,2,5,2,2,5,2,2,3,2,2,2,4,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,3,2,2,2,2,2,2,2,2,4,2,5,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,5,2,2,4,2,4,2,2,2,5,2,3,2,5,4,5,5,5,5,5,5,5,5,6,0,0,0,5,4,2,3,3,2,6,6,5,6,4,1,,,2,2,2,2,49,2,6,3,5,4,41,6,12,6,11,6,0,,,,1,1,1,1,4
R_2aPMRXWi7UFbJhT,39,2,,1,,1,,1,1,,,,,English,98023,4,5,5,4,1,4,4,,,,,,,,,,,,,,,Seattle,5,4,6,2,6,6,6,6,3,6,5,5,5,5,2,7,4,5,6,7,7,3,7,7,5,5,3,2,5,5,5,6,7,5,7,5,5,7,6,7,6,5,5,7,5,7,6,5,5,3,5,6,6,6,6,4,4,3,5,6,5,5,5,6,6,5,5,4,3,3,3,6,2,5,6,6,4,4,5,3,5,4,5,4,6,6,7,6,5,6,6,6,7,4,7,7,5,4,5,5,1,2,5,3,2,2,6,1,1,3,4,1,2,1,1,1,2,1,1,1,1,1,6,3,2,1,4,3,1,1,2,6,1,1,2,1,1,1,1,4,2,1,3,2,3,6,2,1,1,1,1,1,4,4,3,2,2,6,1,1,2,1,2,1,1,3,1,1,1,1,2,4,2,1,6,1,3,1,1,3,1,2,1,5,1,1,1,5,1,3,1,3,3,1,1,2,3,2,2,3,3,5,4,3,3,2,5,4,4,4,1,9,0,4,4,1,4,2,6,5,7,3,5,2,2,2,2,2,2,2,2,36,3,7,5,6,6,53,7,14,9,11,12,1,1,1,3,1,1,1,1,4
R_3kClWhxfAN3ABEr,19,1,,1,,,,,,,1,,,English,90713,5,5,5,3,1,5,5,,,,,,,,,,,,,,,san luis obispo,5,4,3,6,5,4,4,5,3,5,6,5,6,5,6,5,5,5,4,5,3,6,4,3,3,4,3,5,4,7,4,6,3,5,5,5,4,5,5,5,2,5,4,4,5,5,6,3,5,4,5,4,5,5,5,4,4,6,6,6,5,3,6,4,4,5,5,5,3,4,5,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,5,5,6,3,4,5,7,4,5,3,5,6,6,3,6,2,6,5,4,6,5,6,4,1,6,6,6,3,4,4,5,5,4,5,5,5,4,4,6,5,4,5,5,5,5,5,5,6,4,5,5,1,5,3,6,6,4,4,4,5,5,4,5,3,3,5,5,4,5,2,5,7,5,4,3,5,6,3,2,5,4,5,5,3,5,5,5,5,4,3,4,4,5,4,5,3,6,5,6,3,6,6,6,2,6,5,1,4,6,4,6,5,6,4,3,3,2,4,2,3,3,4,2,5,1,2,0,2,6,4,5,4,5,3,4,5,3,5,1,,,2,2,2,2,30,5,4,3,4,3,42,11,8,8,7,8,0,,,,1,1,1,1,4
R_2ALSMytwjMBKOMX,27,1,,1,,,,,,,1,,,english,43228,3,3,3,1,1,5,5,,,,,,,,,,,,,,,Clintonville,2,5,4,2,5,5,3,1,5,5,6,7,6,2,3,7,6,7,7,5,6,4,2,6,6,3,6,6,4,6,7,5,6,2,5,7,3,6,2,3,6,6,5,2,3,6,6,7,2,7,5,3,4,7,7,6,5,3,4,6,2,7,4,6,2,6,4,3,4,6,6,5,3,5,2,6,6,3,3,7,6,6,3,3,4,4,3,4,6,7,6,6,2,7,6,3,6,6,7,6,3,3,6,3,5,7,5,6,6,3,6,7,7,3,6,3,7,6,1,6,6,5,3,2,6,2,3,5,4,3,3,7,3,6,3,6,5,6,4,7,6,4,3,5,5,6,1,7,7,6,6,7,3,4,2,2,3,5,5,4,4,6,4,5,3,4,6,6,3,6,6,3,6,3,3,2,3,4,2,3,7,7,4,4,6,6,6,2,5,6,3,3,2,6,5,3,5,5,7,2,3,2,5,3,2,2,4,3,1,,0,0,0,5,6,7,5,3,6,5,6,3,4,7,2,3,2,2,2,2,2,27,3,1,5,5,1,42,9,7,10,9,7,1,2,1,4,1,1,1,1,4
R_1Kr4SMULmv35taG,37,2,,1,,,,,,,1,,,english,96080,3,3,4,2,1,5,5,,,,,,,,,,,,,,,Orange Park,5,4,5,4,5,4,5,4,5,5,5,5,6,5,4,5,5,4,5,6,5,4,6,5,5,5,5,5,5,4,5,6,5,5,5,5,5,5,6,5,5,5,4,5,5,6,5,5,5,4,6,6,5,5,5,5,2,4,5,4,5,4,6,5,5,5,4,6,4,4,5,5,4,4,4,5,4,5,5,4,5,4,5,2,5,5,5,6,5,5,5,6,5,4,5,4,5,5,5,5,2,3,2,2,2,2,6,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,4,2,2,3,5,2,2,2,2,2,3,4,2,2,3,2,2,2,3,1,2,2,2,2,2,2,3,2,5,4,2,4,2,2,3,3,2,3,2,2,2,2,2,2,3,2,1,2,2,2,2,5,2,2,2,4,2,2,3,2,2,5,2,6,2,2,2,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,4,3,5,4,5,6,6,4,5,3,2,1,1,2,2,2,2,50,2,5,4,4,5,45,6,11,9,9,10,1,0,0,1,1,1,1,1,4
R_2Pb1W9seQ5EkV12,41,1,,1,,,1,,,,,,,English,60085,6,4,3,4,1,5,4,2,0,3,5,4,7,7,8,5,2,90,10,0,0,Chicago,6,6,6,6,6,5,6,6,5,5,6,6,7,7,7,6,6,7,6,6,6,6,6,6,6,6,7,7,3,6,5,7,3,6,6,6,6,6,6,7,5,6,6,7,7,6,5,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,7,6,6,6,6,6,7,6,5,5,6,7,6,6,3,3,7,6,5,7,7,7,6,6,2,1,5,2,2,6,2,2,1,2,2,3,2,2,1,2,2,5,3,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,3,5,2,4,2,2,2,2,2,2,1,2,2,5,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,5,5,5,5,5,5,5,5,5,5,5,,,,,6,2,7,1,6,5,5,1,7,2,3,1,1,2,2,2,2,50,3,6,7,7,6,60,9,11,14,14,12,2,0,0,2,1,1,1,1,4
R_qCs0BGgVBYNg1uV,25,1,,3,,,,,,,1,,,English,93304,4,1,2,2,1,3,3,,,,,,,,,,,,,,,Bakersfield,6,3,3,3,5,2,3,4,4,4,2,4,5,4,2,5,4,4,5,5,4,1,7,6,4,4,3,5,5,3,3,5,6,5,5,5,3,4,5,5,5,5,6,7,5,5,4,5,6,7,7,5,4,3,4,4,1,3,5,6,2,2,7,4,4,6,3,7,5,4,5,7,3,4,4,4,5,7,4,1,6,5,3,1,5,4,6,7,2,4,5,6,7,1,2,5,4,3,6,3,1,5,5,3,1,3,5,2,3,6,2,2,2,2,3,3,3,6,5,2,2,2,1,3,3,3,5,5,1,4,6,3,4,4,5,5,4,4,1,2,4,5,3,4,4,5,1,1,4,3,2,3,4,4,4,7,4,5,1,3,5,2,2,2,1,2,1,4,4,4,4,7,3,5,7,4,4,2,2,5,2,4,2,4,3,4,3,1,2,1,4,6,4,3,2,5,2,4,4,4,5,5,4,3,4,5,5,4,5,5,0,5,0,5,1,3,4,3,3,7,5,4,4,1,2,3,2,1,1,1,1,44,1,5,4,5,7,39,2,10,8,9,10,1,2,1,4,0,0,0,0,0
R_12EJYBwXu1mI4g8,41,1,,3,,,,,,,1,,,English,18042,3,3,3,2,1,5,5,,,,,,,,,,,,,,,Decatur Il,6,4,4,5,5,5,5,5,4,4,5,5,5,5,6,5,6,3,5,4,5,5,5,6,5,5,5,2,4,6,5,3,5,5,4,4,5,5,2,6,5,5,5,5,5,4,5,4,5,5,4,5,4,5,5,4,5,5,4,5,4,4,5,4,4,5,5,6,5,5,5,4,5,4,5,5,3,5,5,2,6,5,5,5,5,4,5,5,4,4,5,3,4,4,5,3,4,5,4,3,3,2,2,5,2,3,3,3,3,3,3,3,3,3,3,2,3,2,5,3,2,3,3,3,4,2,3,3,3,3,4,3,2,3,4,2,2,3,4,4,3,3,2,3,3,5,3,5,3,3,2,2,4,3,4,2,3,3,5,4,3,2,3,3,2,3,4,3,5,3,3,2,2,2,2,5,3,4,4,3,3,3,2,4,3,4,2,3,4,3,2,2,3,2,2,3,3,3,3,5,5,5,2,5,5,1,2,3,1,5,0,0,0,4,1,1,5,4,4,7,7,5,4,4,1,,,2,2,2,2,34,1,7,3,4,4,40,2,14,8,8,8,0,,,,1,1,1,1,4
R_3Lj7Yfzj2TRJfIt,29,1,,1,,,,,,,1,,,English,37934,4,5,7,4,1,4,4,,,,,,,,,,,,,,,Knoxville,6,5,6,3,4,7,7,6,5,6,5,6,6,6,6,6,5,6,6,6,5,5,6,6,6,7,5,6,6,5,3,5,6,5,6,6,6,4,6,4,5,6,7,6,5,7,4,5,7,4,6,7,7,4,5,6,7,6,6,7,6,7,6,5,6,5,6,6,5,6,6,3,5,7,5,6,7,7,5,5,6,6,5,6,6,5,4,5,6,5,5,6,5,6,5,5,4,6,6,5,1,3,2,1,1,1,6,1,1,2,3,1,2,1,1,1,2,3,2,2,1,2,2,5,1,2,2,3,5,1,2,2,2,1,4,1,2,1,6,3,2,4,1,1,2,1,1,1,2,2,1,2,5,2,1,1,5,2,1,3,1,1,3,2,1,2,1,5,1,2,2,3,3,2,1,1,1,2,1,2,2,2,1,6,2,2,2,2,2,2,2,6,2,5,1,1,2,2,2,3,4,2,4,2,4,2,4,5,4,5,2,5,0,3,3,5,4,2,3,5,6,5,4,3,5,2,4,1,2,1,1,34,3,3,3,6,5,40,6,9,7,10,8,4,1,3,8,0,1,0,0,1
R_3FXlNH4SeITykVn,27,2,,1,,,,,,,1,,,English,33809,3,4,3,4,2,,,,,,,,,,,,,,,,,the south,7,5,6,7,3,2,6,7,5,3,6,2,7,7,6,7,6,6,3,6,6,1,2,7,7,6,6,4,3,3,3,7,2,7,6,5,7,6,4,6,3,4,7,4,7,6,5,6,7,5,6,6,7,5,3,5,5,5,6,3,5,6,6,6,5,7,7,6,7,6,3,7,6,7,7,7,6,6,5,6,7,5,3,6,4,6,5,3,5,2,1,6,5,2,7,6,7,7,4,2,1,5,1,3,5,1,1,1,4,4,5,4,1,1,3,1,5,5,2,1,5,2,3,1,1,1,4,3,1,1,2,1,3,3,5,1,1,1,5,6,1,1,1,1,1,1,5,2,1,1,1,1,4,4,1,1,1,1,2,3,1,2,3,1,1,4,4,1,2,6,3,3,5,2,5,1,1,5,1,3,1,1,1,3,3,1,5,1,1,1,1,3,2,2,2,1,1,1,1,3,5,5,4,5,5,3,4,5,5,4,0,0,0,5,6,2,7,3,5,1,6,1,6,5,1,,,2,2,2,2,44,7,6,7,5,3,58,13,12,14,11,8,0,,,,1,1,1,1,4
R_2S076VVYlZ8y2wN,34,1,,1,,,1,,,,,,,English ,11236,3,5,5,5,1,5,5,,,,,,,,,,,,,,,Brooklyn,4,6,5,6,4,6,6,6,4,6,3,5,6,6,6,7,5,6,6,7,5,6,6,6,6,4,6,4,4,6,4,7,5,7,6,6,6,6,7,6,6,5,3,6,6,7,6,6,4,4,6,6,7,5,6,6,6,4,4,7,6,4,7,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,4,6,6,6,5,6,7,6,6,7,3,6,6,6,1,1,1,4,1,1,1,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,5,1,5,1,5,5,7,1,6,1,1,,,2,2,2,2,50,3,7,7,7,7,59,8,14,12,13,12,0,,,,1,1,1,1,4
R_3m51jIg10RTGY8W,35,2,,1,,,,,,,1,,,english,72396,4,5,5,1,1,3,1,0,10,10,0,8,5,1,2,8,2,100,0,0,0,Memphis,5,5,6,6,6,4,6,5,6,2,2,6,5,3,2,6,5,3,6,6,6,5,6,5,7,2,6,5,6,5,3,6,2,5,6,2,6,6,6,5,6,5,6,6,6,6,5,5,6,1,2,6,6,6,3,6,2,2,6,3,2,1,7,5,2,5,6,7,7,6,6,5,2,3,6,6,5,5,2,5,2,6,7,2,6,6,6,7,1,2,2,6,6,2,6,7,6,6,5,2,2,2,2,5,1,2,5,2,2,2,2,2,2,2,2,2,4,5,2,2,2,2,6,2,2,2,4,6,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,6,2,2,2,2,2,2,4,6,2,5,6,2,1,2,2,2,6,2,2,2,2,2,2,2,2,5,2,2,6,2,2,2,1,2,2,2,2,5,2,5,2,1,2,1,4,6,2,2,2,2,2,2,2,3,3,4,2,2,2,2,2,2,2,,2,5,0,3,1,1,5,6,6,6,6,1,2,1,3,2,3,2,2,2,2,24,2,7,7,2,7,45,3,13,12,4,13,2,1,2,5,1,1,1,1,4
R_2woZgp7miIpQa6P,57,2,,1,,,,,,,1,,,English,37660,4,3,3,4,1,3,2,1,7,6,2,1,5,3,5,7,7,100,0,0,0,Arcadia,7,6,6,5,6,5,6,7,3,7,7,6,6,6,6,7,6,7,7,6,7,6,7,7,7,6,6,6,4,6,6,7,7,7,6,7,6,7,7,7,6,5,6,6,6,7,6,6,6,4,7,7,7,6,5,6,6,6,5,6,4,5,6,6,7,6,6,5,7,7,6,7,5,7,7,7,6,7,6,4,6,6,6,5,7,7,7,7,2,7,7,7,7,6,7,6,6,6,4,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,5,1,7,1,6,4,7,1,7,2,3,1,1,2,2,2,2,50,4,7,7,7,6,63,9,14,14,14,12,2,0,0,2,1,1,1,1,4
R_1i87HhSmDT396sM,39,1,,1,,,,,,,1,,,English,31410,7,4,5,2,1,5,5,,,,,,,,,,,,,,,Savannah,5,4,6,2,5,5,5,5,6,5,1,5,5,5,4,6,4,6,5,4,4,4,5,4,5,3,5,5,2,3,3,5,6,5,4,5,3,4,5,4,5,5,4,6,6,5,6,5,5,5,4,5,5,6,5,5,2,5,3,6,3,2,5,3,5,5,5,6,6,6,4,5,3,6,5,5,4,5,5,3,5,5,5,2,5,5,5,6,2,5,6,5,5,2,5,6,5,3,5,2,1,2,5,1,2,1,6,1,2,5,1,1,4,1,1,1,3,5,1,1,2,2,2,5,4,3,2,3,1,3,2,3,1,1,2,3,1,4,5,6,2,1,5,4,2,3,1,1,2,2,3,2,3,2,5,5,2,2,1,1,1,4,4,1,2,3,3,1,1,5,1,4,2,2,3,2,3,4,1,3,1,2,1,5,2,1,4,4,3,2,1,6,4,1,1,3,5,4,3,4,5,5,5,5,5,5,5,4,5,5,0,0,0,5,1,1,5,1,5,7,6,3,7,3,1,,,1,1,1,1,48,1,7,5,7,5,49,2,13,10,14,10,0,,,,0,0,0,0,0
R_1jDO2h5ZIrUYNlk,27,1,,1,,,,,,,1,,,English,76950,3,3,8,3,1,5,4,5,0,5,6,0,10,10,9,2,2,90,10,0,0,Sonora,7,4,5,7,4,7,7,7,6,7,7,7,7,7,5,7,7,7,7,4,7,7,7,7,7,7,7,5,3,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,6,7,7,6,7,7,6,6,7,7,5,7,7,7,7,7,6,4,7,6,7,7,7,7,7,7,5,5,6,7,7,7,7,5,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,5,1,1,1,1,1,2,2,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,4,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,,,,,6,1,7,1,7,2,7,1,7,2,1,,,2,2,2,2,50,6,7,7,7,6,67,12,14,14,14,13,0,,,,1,1,1,1,4
